cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      solids-vof,solids-x-velocity,solids-y-velocity,  air-x-velocity,  air-y-velocity,           dp-dx,           dp-dy,          udm-x,           udm-y
878,0.395,0.035,0.005,0.0103166909,-3.143523347,2.345571489,-2.613425305,6.982296243,-782.9178526,1049.358241,88.7109454,775.9474736
879,0.385,0.035,0.005,0.0106389874,-2.880370596,1.932206205,-1.338283033,5.954551059,-475.2184504,1331.360291,255.273565,665.8495507
880,0.375,0.035,0.005,0.1445474747,-0.1124497307,-0.2487122998,0.3116783336,0.80141938,-840.5169066,586.4008041,717.6502683,1776.886146
881,0.365,0.035,0.005,0.4026559257,0.5139248751,-1.133955204,1.455558051,-1.048123793,-16147.20463,861.7116611,9572.926399,872.5879615
882,0.355,0.035,0.005,0.266697548,0.6066610627,-1.68392967,1.306503838,-1.69441874,-3726.651679,2462.019744,2658.830933,-39.84989881
883,0.345,0.035,0.005,0.1143708386,0.625396616,-1.798937832,1.199371471,-1.915849478,-696.2452486,2611.414077,568.9055878,-115.8790983
884,0.335,0.035,0.005,0.0590032719,0.6524885753,-1.659741825,1.228298304,-1.805942499,-301.9600284,2598.72415,256.4476215,-65.11320165
885,0.325,0.035,0.005,0.0282530086,0.5071235984,-1.005474195,1.37739959,-1.337780165,-207.7398196,2614.801345,200.2663279,-76.46964516
886,0.315,0.035,0.005,0.0444408034,0.4922490298,-0.799911995,1.674962251,-1.06023467,-496.6447428,2629.301147,491.0545027,-108.084208
887,0.305,0.035,0.005,0.0584490775,0.5607846957,-0.6461895791,1.958296205,-0.8648499948,-929.5633117,2726.886725,839.4633442,-131.3458977
888,0.295,0.035,0.005,0.026700986,0.6169821587,-0.139198926,2.019048457,-0.2748763113,-441.2435224,2664.619753,356.5763104,-34.50574448
889,0.285,0.035,0.005,0.0029926443,0.5969895612,0.8836864498,1.850365706,0.1764424886,-161.5369425,2435.894327,34.15639958,-19.27346986
890,0.275,0.035,0.005,0.0015340141,0.896546845,0.9802884055,1.516264035,0.0101447799,-128.1251302,2430.690735,7.884850903,-12.34343336
891,0.265,0.035,0.005,0.001191845,1.043659524,1.061558617,1.184037376,0.2243816439,-98.96532856,2423.143364,1.237589324,-7.380660622
892,0.255,0.035,0.005,0.0011008919,1.103007492,1.147663376,0.9526229638,0.3351932271,-76.93621385,2415.197117,-1.212748689,-6.552017828
893,0.245,0.035,0.005,0.0010713081,1.11179398,1.238323853,0.837571812,0.5100955084,-56.5367704,2409.413002,-2.107295641,-5.596164704
894,0.235,0.035,0.005,0.0010660441,1.088131514,1.328889232,0.8176798492,0.7643171478,-49.73812958,2406.238105,-1.92387272,-4.016114414
895,0.225,0.035,0.005,0.0010920298,1.05570351,1.419924424,0.8608308494,1.048216774,-43.61673624,2404.595819,-1.261508835,-2.406250749
896,0.215,0.035,0.005,0.001146549,1.019277818,1.510877374,0.9408309914,1.332277867,-38.13645332,2403.114274,-0.4464563261,-1.016444934
897,0.205,0.035,0.005,0.0012389411,0.9809095249,1.601898652,1.036282708,1.576886585,-32.36356932,2400.143667,0.287923073,-0.1300548535
898,0.195,0.035,0.005,0.001386774,0.942374384,1.695404498,1.134577612,1.769092053,-27.80085803,2393.536033,1.337813457,0.5128956668
899,0.185,0.035,0.005,0.001611979,0.9058301843,1.794746565,1.243308158,1.934707117,-26.04836233,2380.322933,3.11218096,1.290699235
900,0.175,0.035,0.005,0.0019188492,0.8740154819,1.902982647,1.391391135,2.128431695,-33.98590677,2356.572247,6.425676089,2.80002074
901,0.165,0.035,0.005,0.0022399353,0.8597207996,2.032975364,1.610251036,2.414979227,-58.99335064,2331.713975,12.43040695,6.326811691
902,0.145,0.025,0.005,0.0027782705,0.8443783433,2.50458622,1.836486043,3.017690082,-110.6898828,2370.388817,22.65817516,11.71848297
903,0.155,0.035,0.005,0.0025018689,0.8654880131,2.252842306,1.886676232,2.837183378,-95.64839197,2308.785873,21.41923987,12.25644926
904,0.145,0.035,0.005,0.0033388455,0.9186368119,2.743582177,2.142513167,3.266563574,-135.0044073,2368.771272,36.05997537,15.40898816
905,0.395,0.045,0.005,0.0304942571,-2.962942452,2.259819248,-1.775331636,7.504513436,-1649.654591,-640.4839274,662.099461,2923.945411
906,0.385,0.045,0.005,0.0228449069,-2.874450847,2.511282461,-1.300669648,6.95790604,-852.2696144,488.6593266,602.5513506,1702.472392
907,0.375,0.045,0.005,0.0637062626,-1.547171002,1.197197162,-0.0262691166,2.310523543,-1222.782838,1637.691972,1138.626414,833.4941507
908,0.365,0.045,0.005,0.4134971447,0.3374953032,-0.7792163986,1.264932237,-0.7650814919,-17170.12165,2051.705486,10048.20734,153.1429979
909,0.355,0.045,0.005,0.298809035,0.6162954766,-1.521435758,1.273107362,-1.58241177,-4437.848009,2805.257366,3054.334742,-283.5532595
910,0.345,0.045,0.005,0.1091481029,0.65786827,-1.671861783,1.167315513,-1.877036034,-558.2599472,2716.814405,466.3355145,-187.8114779
911,0.335,0.045,0.005,0.053117771,0.6828617294,-1.508724982,1.248235434,-1.714466446,-248.550811,2628.288664,224.266849,-81.6114891
912,0.325,0.045,0.005,0.0276805207,0.5370351877,-0.8190913763,1.432476432,-1.197888847,-222.2236265,2633.908322,204.7874833,-86.63101144
913,0.315,0.045,0.005,0.0452511384,0.5166014381,-0.6028727155,1.734957656,-0.8353263326,-547.1615354,2635.64111,520.9375934,-99.39115183
914,0.305,0.045,0.005,0.0584479898,0.5805297489,-0.435081389,1.963747162,-0.5177028801,-930.3490997,2661.376093,823.9304195,-49.21450464
915,0.295,0.045,0.005,0.0221329821,0.6679530009,0.0768986131,1.959645535,-0.1024509278,-299.8273519,2463.6504,261.1349129,-36.25818492
916,0.285,0.045,0.005,0.0025242821,0.6068687631,0.9841986384,1.829839448,-0.2716704395,-94.46625221,2430.027635,30.55216376,-31.37402898
917,0.275,0.045,0.005,0.0013902443,0.8958945424,1.067192534,1.576534581,-0.4034852064,-90.98930403,2435.62923,9.028174306,-19.50742572
918,0.265,0.045,0.005,0.0010962845,1.033746006,1.158053685,1.296185721,0.0220182657,-80.59020716,2442.774953,2.395863757,-10.37109069
919,0.255,0.045,0.005,0.0010118765,1.105423183,1.252854903,1.077532963,0.2044057013,-68.00481874,2428.985329,-0.2255498812,-8.478871519
920,0.245,0.045,0.005,0.000982268,1.127621902,1.354888505,0.9467253903,0.4668680953,-57.45964463,2420.316537,-1.344978354,-6.602494539
921,0.235,0.045,0.005,0.0009767467,1.110964115,1.44941622,0.9001186692,0.7898264028,-48.61842023,2415.924827,-1.419796236,-4.441562105
922,0.225,0.045,0.005,0.0010026268,1.079526558,1.541134168,0.9224446598,1.118665973,-43.8701928,2413.842756,-0.9520695806,-2.560569492
923,0.215,0.045,0.005,0.0010522567,1.044280629,1.633190571,0.9907679289,1.431368766,-35.50039907,2411.829805,-0.2831908674,-1.06804725
924,0.205,0.045,0.005,0.0011339431,1.007022234,1.725042297,1.086666322,1.690476433,-26.28915407,2407.810803,0.3946122909,-0.1712633664
925,0.195,0.045,0.005,0.0012666927,0.9696872382,1.818234152,1.205080177,1.895487502,-18.13353446,2398.861224,1.554632116,0.5102130017
926,0.185,0.045,0.005,0.0014787179,0.9352035264,1.916723292,1.360448372,2.088424746,-16.43690892,2381.35944,3.824205734,1.544102637
927,0.175,0.045,0.005,0.0017829379,0.9086770733,2.024204686,1.585892309,2.347357233,-25.74639297,2351.538927,8.567842756,4.088390305
928,0.165,0.045,0.005,0.0021155912,0.9010576144,2.1558431,1.909367424,2.75217547,-51.60111629,2310.15145,17.83766783,10.54951428
929,0.155,0.045,0.005,0.0024826985,0.9224479905,2.391334799,2.299273534,3.258969173,-95.4008054,2320.804384,32.75201229,20.63934084
930,0.135,0.035,0.005,0.0172897788,0.9605787123,3.458017048,2.338775688,3.536976022,-307.8990289,2430.562572,220.2916151,12.62083728
931,0.145,0.045,0.005,0.0043648587,0.9940014643,2.929848967,2.655157279,3.590182632,-150.965288,2269.411631,72.67303915,28.88859304
932,0.395,0.055,0.005,0.0347802688,-2.435443595,1.943377264,-0.7981227764,7.467965796,-1980.291166,-1211.352784,1091.139623,3681.683747
933,0.385,0.055,0.005,0.0302525781,-2.717170117,2.460859231,-0.6921792657,7.364535901,-1995.572072,-383.3170824,1111.254763,2690.991937
934,0.375,0.055,0.005,0.054613538,-2.286425285,2.079333829,0.1767407385,3.891519086,-2204.938736,460.0674861,1938.540573,1426.211069
935,0.365,0.055,0.005,0.3827229241,0.0785179764,-0.3786062092,1.28187274,-0.4083002701,-18903.79769,2749.108353,11648.56838,-287.4408359
936,0.355,0.055,0.005,0.3240173353,0.6332073154,-1.369495897,1.192353216,-1.412434639,-4391.879412,2735.126134,2942.481341,-225.9632876
937,0.345,0.055,0.005,0.1015437452,0.7028726951,-1.542740258,1.116735575,-1.735934819,-364.8674556,2691.512372,327.9906882,-153.1087229
938,0.335,0.055,0.005,0.0457611679,0.721629154,-1.315252087,1.243682367,-1.590724639,-173.0069191,2630.269667,174.1719941,-91.90558063
939,0.325,0.055,0.005,0.0265432296,0.5543938823,-0.6548563407,1.404558523,-1.120606676,-187.9042387,2635.002965,185.7443353,-101.7573329
940,0.315,0.055,0.005,0.0480370392,0.5215528252,-0.4476071863,1.601190129,-0.6925828633,-498.5458351,2630.409209,472.0356905,-107.1075096
941,0.305,0.055,0.005,0.06705402,0.5775731248,-0.2574417863,1.783468226,-0.2495976135,-892.5773757,2546.870945,796.1465782,5.178818074
942,0.295,0.055,0.005,0.023797159,0.6868203793,0.2406613933,1.790469657,0.0228812713,-269.0666063,2421.583585,227.1882906,-44.83044987
943,0.285,0.055,0.005,0.0019091938,0.5729684899,1.065948326,1.69214208,-0.5679734751,-105.9805165,2391.00503,22.29564955,-32.55022118
944,0.275,0.055,0.005,0.0012375677,0.8844878484,1.150090949,1.507049,-0.7842034019,-91.54457077,2443.918576,8.121471464,-25.23337079
945,0.265,0.055,0.005,0.0010196722,1.025100443,1.255531008,1.292592716,-0.1645611832,-66.89625529,2449.314639,2.477036205,-13.15036032
946,0.255,0.055,0.005,0.0009391401,1.113885255,1.36402494,1.117351291,0.0709192243,-56.67787753,2438.18057,0.0282377063,-10.53489864
947,0.245,0.055,0.005,0.0009084043,1.140356742,1.470285007,1.008180286,0.4270495958,-50.80287837,2431.056035,-0.9603458815,-7.579767711
948,0.235,0.055,0.005,0.0009009329,1.13338658,1.571146345,0.9693371381,0.8198160803,-45.69131434,2427.435203,-1.055461276,-4.833908543
949,0.225,0.055,0.005,0.0009222944,1.106279424,1.666546874,0.994369816,1.192750765,-42.30679335,2425.784183,-0.6377070541,-2.699885447
950,0.215,0.055,0.005,0.0009665215,1.071718959,1.759189871,1.071658944,1.539207699,-35.81338788,2423.584371,-0.0002947546,-1.080399799
951,0.205,0.055,0.005,0.0010379495,1.034554638,1.850193889,1.196028579,1.827744683,-26.62718075,2418.614244,0.8046435872,-0.1118670257
952,0.195,0.055,0.005,0.0011583142,0.9990237527,1.943469942,1.377262164,2.072413496,-15.6150113,2407.651064,2.56334437,0.8738581883
953,0.185,0.055,0.005,0.0013635859,0.9684858248,2.04287197,1.64308489,2.326279658,-5.877713115,2387.598377,6.465568109,2.716267778
954,0.175,0.055,0.005,0.0016780394,0.9524078857,2.152490784,2.028772117,2.680518448,-5.936625756,2362.661278,15.22685996,7.469779326
955,0.165,0.055,0.005,0.0020425612,0.9534883105,2.286973309,2.534085935,3.217110488,-37.43441723,2314.875916,32.55875578,19.15991064
956,0.155,0.055,0.005,0.0024926298,0.9861936956,2.527862522,3.049361729,3.739940495,-80.95109973,2275.792277,58.62967517,34.44398938
957,0.135,0.045,0.005,0.0208046503,1.02510736,3.607150312,2.909463626,3.600505318,-478.6221274,2475.146842,417.2576146,-1.4714174
958,0.145,0.055,0.005,0.0047457558,1.059811833,3.09839913,3.367500612,3.920374783,-146.4203465,2225.194977,126.8704888,45.18999867
959,0.395,0.065,0.005,0.0295591169,-1.834007361,1.71560146,0.2040295649,7.308758339,-1979.900579,-535.1308229,1161.847358,3188.555839
960,0.385,0.065,0.005,0.0289372582,-2.389570574,2.254877299,0.1136260624,7.445979046,-2093.37597,-412.9809697,1370.55196,2842.235632
961,0.375,0.065,0.005,0.0521678294,-2.212780375,2.349041121,0.4621546443,4.855736915,-2442.415946,-279.4301748,2189.065435,2051.384829
962,0.365,0.065,0.005,0.3830260413,0.0120074905,-0.0722303599,1.339537282,-0.016739012,-21609.86755,1303.949849,13322.37867,556.8814758
963,0.355,0.065,0.005,0.3255646572,0.6695888279,-1.217784987,1.261582401,-1.202083237,-4749.599195,2277.334229,3193.130822,84.69305285
964,0.345,0.065,0.005,0.0945536798,0.7565948521,-1.3882611,1.192559693,-1.50929765,-323.0353215,2614.41574,315.0407058,-87.46448465
965,0.335,0.065,0.005,0.0418500595,0.7687610308,-1.086119461,1.331507597,-1.437275858,-149.2342866,2631.684536,176.4208661,-110.0874164
966,0.325,0.065,0.005,0.0253045688,0.5790842984,-0.5143520816,1.421350698,-1.137385418,-176.3322121,2647.223519,180.0581232,-133.1908922
967,0.315,0.065,0.005,0.046277345,0.5180305054,-0.3399604865,1.457204955,-0.7141851941,-412.5242489,2668.517185,380.7131043,-151.6994529
968,0.305,0.065,0.005,0.077790335,0.5282135132,-0.1385669298,1.482771432,-0.1527047637,-779.9302447,2526.916169,687.8028428,-10.18695896
969,0.295,0.065,0.005,0.0462848595,0.6154645182,0.3365533935,1.440398166,0.0747970159,-364.7461329,2500.255078,316.2004779,-100.3323017
970,0.285,0.065,0.005,0.0019448994,0.533618073,1.06680264,1.381951778,-0.6557442166,-85.37787687,2374.523046,16.97952396,-34.47702884
971,0.275,0.065,0.005,0.0011573385,0.8325272082,1.226595962,1.319999781,-1.06649758,-73.03651442,2448.610294,6.351647882,-29.87844559
972,0.265,0.065,0.005,0.0009611476,1.004800156,1.354275244,1.221384014,-0.3142127622,-54.88863769,2450.586393,2.016638472,-15.53549341
973,0.255,0.065,0.005,0.0008826067,1.107163166,1.467517019,1.121929693,-0.0344814728,-50.37976302,2445.303128,0.1202586008,-12.23227552
974,0.245,0.065,0.005,0.0008467406,1.148063937,1.582344405,1.05615881,0.4070753221,-45.19864554,2441.51385,-0.6504790642,-8.318229439
975,0.235,0.065,0.005,0.00083651,1.153749873,1.69157019,1.040432425,0.8586578681,-44.88178413,2439.779146,-0.6981704056,-5.131731624
976,0.225,0.065,0.005,0.0008477382,1.133065088,1.791887134,1.078328622,1.271672235,-42.17808341,2438.872396,-0.2927708607,-2.782491726
977,0.215,0.065,0.005,0.0008860342,1.10080179,1.886317103,1.16870619,1.65780539,-37.47152576,2436.830202,0.3108298933,-1.046003954
978,0.205,0.065,0.005,0.0009453152,1.064202589,1.977805949,1.31678859,1.993995834,-29.25365394,2431.140917,1.249769348,0.0801058708
979,0.195,0.065,0.005,0.0010529092,1.029609468,2.071154462,1.540293084,2.306191874,-15.84051869,2418.711517,3.469081803,1.596612823
980,0.185,0.065,0.005,0.0012552556,1.003240009,2.173132657,1.860805392,2.650169124,4.671141648,2396.370566,8.395222815,4.669996611
981,0.175,0.065,0.005,0.0015996939,0.9937391818,2.288303711,2.281060725,3.106899383,42.50355346,2370.500009,19.15721743,12.18189454
982,0.165,0.065,0.005,0.0020404176,1.000669472,2.431813424,2.754637598,3.715271539,51.65124186,2351.700548,38.97278818,28.51815863
983,0.155,0.065,0.005,0.0025793223,1.06030171,2.695308528,3.157925668,4.147750389,40.02047933,2182.993469,63.5995536,44.03775696
984,0.135,0.055,0.005,0.0242049679,1.11105479,3.803288828,3.457906377,3.567353301,-696.7807789,2515.218042,674.8799506,-67.84756116
985,0.145,0.065,0.005,0.0056795831,1.278121913,3.309012794,3.33834509,4.09808994,-103.9213601,2221.054463,129.3373677,49.53694444
986,0.395,0.075,0.005,0.0195461449,-1.450127019,1.697364368,0.9762592356,7.079396203,-1509.706032,772.3549866,891.0908278,1976.552247
987,0.385,0.075,0.005,0.0219175361,-2.03926948,2.083444724,0.7414774405,7.34374491,-1666.238706,383.7296386,1155.930362,2186.657353
988,0.375,0.075,0.005,0.0467879709,-1.998227927,2.442339199,0.811899849,5.080614258,-2327.003777,-37.93615746,2090.507233,1962.662744
989,0.365,0.075,0.005,0.3656072047,-0.0023216163,0.2078618289,1.572177452,0.3118138024,-23759.66447,555.3031494,15063.477,994.5246675
990,0.355,0.075,0.005,0.3242696341,0.7144416483,-1.047437597,1.412414551,-0.9548978577,-5797.816772,1627.159005,3916.505351,519.2642617
991,0.345,0.075,0.005,0.0922954534,0.8186812183,-1.212398258,1.327802603,-1.23962644,-355.0601796,2519.616538,369.0341715,-19.73621562
992,0.335,0.075,0.005,0.0408422985,0.827999521,-0.8367952634,1.501202588,-1.259597349,-163.5249333,2640.480197,218.1961603,-137.0370934
993,0.325,0.075,0.005,0.02526096,0.6678295093,-0.3903356153,1.572556103,-1.216188269,-181.7604817,2665.397132,205.0774368,-187.1988141
994,0.315,0.075,0.005,0.0366753732,0.5668636177,-0.2756400598,1.486012161,-0.8986279923,-317.8312772,2701.208713,299.0107416,-202.6659185
995,0.305,0.075,0.005,0.0702076302,0.5209289769,-0.1118912714,1.344909693,-0.256244728,-569.4855652,2599.157293,501.9342607,-87.93403065
996,0.295,0.075,0.005,0.071436984,0.5241154547,0.3205354333,1.225360207,0.0708321082,-492.5416433,2566.292972,419.1064325,-149.2378651
997,0.285,0.075,0.005,0.0047110949,0.5802243101,1.107004865,1.167152298,-0.5845082587,-73.95888907,2414.562862,27.75482664,-79.98877968
998,0.275,0.075,0.005,0.0012587708,0.6513799936,1.344137951,1.186391534,-1.211823506,-66.96506323,2467.610867,7.982017197,-38.133249
999,0.265,0.075,0.005,0.0009429601,0.9409866338,1.453249252,1.171431541,-0.4157818482,-47.00965228,2458.764087,2.212029617,-17.94073991
1000,0.255,0.075,0.005,0.0008466854,1.079074949,1.567872032,1.142642081,-0.0884523128,-44.39045644,2456.441711,0.5179013386,-13.49459341
1001,0.245,0.075,0.005,0.0007961186,1.150568626,1.693199428,1.127759289,0.4141430335,-41.0504432,2454.271685,-0.1567936296,-8.792359489
1002,0.235,0.075,0.005,0.0007808098,1.171020108,1.811077301,1.13843294,0.902469983,-42.40790728,2454.267761,-0.1927332071,-5.373857717
1003,0.225,0.075,0.005,0.0007811561,1.160522959,1.916955485,1.180942733,1.347149436,-41.87637438,2453.46607,0.1032931079,-2.882354895
1004,0.215,0.075,0.005,0.0008122631,1.131727527,2.014132988,1.261613471,1.773081906,-37.74033122,2451.812905,0.561781682,-1.042592278
1005,0.205,0.075,0.005,0.0008606899,1.095831927,2.106972964,1.395038424,2.165057126,-26.04288321,2446.453258,1.406019143,0.2729467597
1006,0.195,0.075,0.005,0.0009599304,1.061554963,2.202104528,1.603331953,2.5555315,-1.93553841,2434.182495,3.506215213,2.287271421
1007,0.185,0.075,0.005,0.0011666308,1.03654999,2.307382099,1.90227996,2.991077119,28.24428143,2413.806168,8.232529604,6.501495495
1008,0.175,0.075,0.005,0.0015383722,1.028008993,2.429239245,2.267574546,3.521455976,42.61509471,2377.69362,18.3516017,16.17012217
1009,0.165,0.075,0.005,0.0020384195,1.038141298,2.580801346,2.581174449,4.083533606,182.9171503,2337.795482,34.10998287,33.21909941
1010,0.155,0.075,0.005,0.0028853339,1.173876251,2.800585596,2.733112731,4.33450878,307.7985898,2276.443827,49.22758382,48.42840268
1011,0.135,0.065,0.005,0.0493407298,1.534826685,3.697633926,3.285877083,3.29715982,-933.1815596,2650.910393,961.227452,-219.837593
1012,0.145,0.075,0.005,0.0164327,1.546910057,2.953197961,2.662249596,4.059057603,270.459153,2098.114885,178.4667766,176.9498871
1013,0.395,0.085,0.005,0.0127048777,-1.22174762,1.733846814,1.520073363,6.856638661,-1098.997335,1579.930212,639.3892874,1194.62877
1014,0.385,0.085,0.005,0.014589622,-1.733696091,1.971369048,1.171299168,7.10519678,-1154.122406,1210.982834,787.5734163,1391.832305
1015,0.375,0.085,0.005,0.0394502535,-1.737413382,2.504689629,1.060788497,4.865101865,-1817.16282,708.2829169,1681.764788,1418.6461
1016,0.365,0.085,0.005,0.3460687573,0.0487818886,0.3875063651,1.79860592,0.6785956428,-23675.80283,-1901.9189,15472.36555,2573.881505
1017,0.355,0.085,0.005,0.320572706,0.7658977174,-0.8715491866,1.704105122,-0.6620152493,-8336.770735,508.9928589,5652.161459,1262.321783
1018,0.345,0.085,0.005,0.0935360761,0.8844661529,-1.026827537,1.568463326,-0.9609451412,-548.6784646,2400.812899,551.5613275,53.12621626
1019,0.335,0.085,0.005,0.0425605482,0.8930051456,-0.5909720303,1.760816598,-1.067949723,-252.3028046,2627.625767,318.2284016,-174.9087874
1020,0.325,0.085,0.005,0.0264239555,0.7629410931,-0.2418573808,1.842763014,-1.306601955,-238.0406719,2749.757811,280.051821,-276.141511
1021,0.315,0.085,0.005,0.0278051408,0.6852814817,-0.1593141842,1.698403848,-1.173551619,-262.408132,2748.506488,270.9493922,-271.247606
1022,0.305,0.085,0.005,0.0466916618,0.5644326625,-0.0223219105,1.429460045,-0.5499716919,-394.7956133,2724.633463,354.4404634,-216.2017491
1023,0.295,0.085,0.005,0.0647179796,0.5143500956,0.3162685461,1.189537593,-0.0649508812,-433.3103692,2611.05412,364.4588222,-205.7780749
1024,0.285,0.085,0.005,0.0208676042,0.5432624296,0.999727311,1.087372759,-0.4833792584,-143.8825432,2644.430607,111.9533467,-305.1563901
1025,0.275,0.085,0.005,0.0013851404,0.3306385898,1.448590884,1.122494287,-1.242465801,-44.52332059,2484.06336,13.46148153,-45.74774167
1026,0.265,0.085,0.005,0.0009686476,0.8457131539,1.567355098,1.16717511,-0.4473325791,-36.07424448,2472.280685,3.286346617,-20.59640931
1027,0.255,0.085,0.005,0.0008227588,1.041477065,1.678166635,1.202705644,-0.0804626879,-31.42494829,2473.50717,1.312134956,-14.3123448
1028,0.245,0.085,0.005,0.0007547172,1.154312436,1.808339724,1.240899425,0.4422977801,-31.32053848,2473.194645,0.5799505068,-9.149604697
1029,0.235,0.085,0.005,0.000730756,1.190695859,1.931345289,1.288999711,0.936945468,-35.6393349,2474.996991,0.5633695355,-5.698805825
1030,0.225,0.085,0.005,0.0007260461,1.191650933,2.041898389,1.343623018,1.398522557,-37.61566792,2475.208111,0.7487462339,-3.169827088
1031,0.215,0.085,0.005,0.0007477851,1.166015877,2.142159453,1.408328273,1.85215045,-34.48152563,2476.360733,1.043582065,-1.249000048
1032,0.205,0.085,0.005,0.0007916211,1.130174438,2.237329557,1.497939281,2.288437072,-20.41708876,2473.684688,1.669201214,0.2319654184
1033,0.195,0.085,0.005,0.0008901733,1.094055139,2.335067396,1.629781905,2.74345922,-5.512567532,2462.75327,3.257333658,2.483109891
1034,0.185,0.085,0.005,0.0011042442,1.064602084,2.443965266,1.795227834,3.241672203,61.47203392,2449.988743,6.525895837,7.125060102
1035,0.175,0.085,0.005,0.0014933812,1.04911659,2.572905065,1.947339498,3.78446159,211.9905422,2433.281566,12.41546083,16.74643614
1036,0.165,0.085,0.005,0.0020176236,1.053733973,2.721077533,2.017482489,4.222226044,290.72103,2357.769907,19.37048344,30.17174283
1037,0.155,0.085,0.005,0.0030640941,1.178974782,2.795739222,1.970325011,4.342392689,326.0033301,2285.423845,23.93196683,46.77380269
1038,0.135,0.075,0.005,0.1684042698,1.608786302,2.676324209,2.467415605,2.872802223,-1703.787343,1963.427602,1652.171169,378.062232
1039,0.145,0.085,0.005,0.0267527217,1.434910197,2.34001277,1.845961423,3.868239364,172.5691956,2042.568403,109.9745097,408.8686753
1040,0.395,0.095,0.005,0.0088476511,-1.069427441,1.826382957,1.874799273,6.628908061,-813.4653755,1995.011144,466.2539669,760.5380286
1041,0.385,0.095,0.005,0.0100078096,-1.465615198,1.996694752,1.443684598,6.768217084,-809.6425192,1757.523342,520.1519055,853.0975174
1042,0.375,0.095,0.005,0.0323010006,-1.529600619,2.579939185,1.274510593,4.483531274,-1420.02192,1310.569886,1306.251391,886.7586289
1043,0.365,0.095,0.005,0.2988986487,0.0558783425,0.5622834716,2.039201045,1.146611095,-19673.07331,-3903.836653,13782.80401,4060.69728
1044,0.355,0.095,0.005,0.3268777193,0.8015649652,-0.6775722846,2.099592862,-0.3849375625,-13574.95488,-743.29225,9108.517106,2053.475414
1045,0.345,0.095,0.005,0.1080351101,0.9476387307,-0.8466590144,1.848821591,-0.7053471876,-1033.46263,2278.905561,957.9226964,150.2090332
1046,0.335,0.095,0.005,0.0490980276,0.9657819995,-0.372321661,2.03927061,-0.831423802,-438.2013993,2607.057997,490.844987,-209.9211694
1047,0.325,0.095,0.005,0.0233021861,0.8824949868,-0.0587678348,2.174875916,-1.347808443,-264.471448,2798.764563,317.8374823,-317.0159915
1048,0.315,0.095,0.005,0.0215986082,0.83466191,-0.0093187732,2.077800026,-1.43172209,-239.8905359,2778.691196,286.6056858,-327.9353057
1049,0.305,0.095,0.005,0.0242312758,0.6921777934,0.0950016354,1.777049795,-0.9531930135,-246.377606,2758.322494,256.1574955,-247.4973229
1050,0.295,0.095,0.005,0.0340459778,0.5534108814,0.3444044942,1.451987903,-0.3717728046,-310.9037939,2582.141556,273.2673619,-217.7975582
1051,0.285,0.095,0.005,0.0264723406,0.5116485548,0.8392848654,1.262172763,-0.4378441097,-212.4972594,2678.314173,193.1236665,-328.6287474
1052,0.275,0.095,0.005,0.001481204,0.2951884071,1.532792207,1.248514675,-1.144888208,-5.623805644,2521.671367,17.4456984,-49.00106762
1053,0.265,0.095,0.005,0.000985037,0.8287541302,1.657059323,1.363097894,-0.3950111681,1.416479015,2501.391391,5.654137191,-21.71390194
1054,0.255,0.095,0.005,0.0007942657,1.045031818,1.794150469,1.507700184,-0.01861058,4.266801136,2503.731369,3.728668534,-14.60913599
1055,0.245,0.095,0.005,0.0007166633,1.173820023,1.928909932,1.616250053,0.4740068255,-14.29482224,2504.557512,2.939862766,-9.667552343
1056,0.235,0.095,0.005,0.0006876735,1.222404995,2.052946179,1.659075113,0.941004997,-38.70517011,2502.175319,2.522304716,-6.422822105
1057,0.225,0.095,0.005,0.0006802183,1.229328775,2.165893349,1.646132537,1.395860498,-44.60633407,2497.45815,2.118060965,-3.91305615
1058,0.215,0.095,0.005,0.0006920261,1.205381831,2.26860847,1.602548815,1.850412545,-38.87164831,2492.505339,1.785770728,-1.880322563
1059,0.205,0.095,0.005,0.000733376,1.167074325,2.366261297,1.549813303,2.300926857,-14.51474069,2486.962625,1.628086868,-0.277918241
1060,0.195,0.095,0.005,0.0008309581,1.124851511,2.466730474,1.497009968,2.783517757,45.57921124,2479.482447,1.912440203,1.627899956
1061,0.185,0.095,0.005,0.0010517653,1.085931106,2.579843107,1.433362175,3.295132742,123.3952958,2465.539861,2.64081274,5.436894249
1062,0.175,0.095,0.005,0.0014162122,1.060808018,2.709842947,1.336456574,3.803154942,212.8624461,2423.336685,3.210878386,12.73538995
1063,0.165,0.095,0.005,0.0018980619,1.060712393,2.806141512,1.187633206,4.161374566,317.8956207,2402.433303,2.138531106,22.83477378
1064,0.155,0.095,0.005,0.0035355479,1.156730646,2.765527138,0.9823932681,4.244313059,385.4400675,2376.698232,-5.700309487,48.35186527
1065,0.135,0.085,0.005,0.1972892014,1.4367673,1.818475682,1.713231371,2.615529374,-750.8175885,71.58044454,666.7436762,1922.240767
1066,0.145,0.095,0.005,0.0377983241,1.250872789,2.167885412,0.7312960743,3.601447927,552.2217129,2020.304467,-198.3329314,547.2197816
1067,0.135,0.095,0.005,0.1856762174,1.168975998,1.682272631,0.483000593,2.551344428,2262.791115,-56.89070255,-1654.70273,2096.365941
1068,0.395,0.105,0.005,0.0067537118,-0.9533085472,1.940194246,2.112543087,6.334181629,-650.9940697,2219.943487,359.0224049,514.5519435
